,PersonID,DIV_CDE,DEGR_CDE,DEGREE_DESC,DTE_DEGR_CONFERRED,MAJOR_1,MAJOR_1_DESC
3361,65936080,UG,AML  ,Assoc Min Leadership,6/3/22,AML,Ministerial Leadership (SN)
3362,65938740,UG,BS   ,Bachelor of Science,4/24/20,BSKAT,Kinesiology: Pre-Athletic Training
3363,65940070,UG,BS   ,Bachelor of Science,4/26/19,BSBPX,BUSINESS & PROFESSIONAL LEADERSHIP (SN)
3364,54045880,UG,BS   ,Bachelor of Science,8/31/19,BSPMN,PRACTICAL MINISTRIES
3365,75585230,UG,BS   ,Bachelor of Science,8/23/22,BSLDO,Organizational Leadership (SN)
3366,58797970,UG,BS   ,Bachelor of Science,5/4/18,BSMGT,Management
3367,58803290,UG,BS   ,Bachelor of Science,12/14/18,BSLDR,Organizational Leadership
3368,85367380,UG,BS   ,Bachelor of Science,5/2/23,BSDMD,Digital Media & Design (SN)
3369,82870970,UG,BS   ,Bachelor of Science,5/2/23,BSDMD,Digital Media & Design (SN)
3370,61459300,UG,BSW  ,Bachelor of Social Work,6/30/19,BSW,Social Work
3371,61464620,UG,AA   ,Associate of Arts,7/31/18,AAGN,General Education
3372,61050990,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
3373,61465950,UG,BS   ,Bachelor of Science,4/26/19,BSLGS,Legal Studies
3374,65949380,UG,BS   ,Bachelor of Science,4/27/23,BSBCT,BROADCASTING
3375,65953370,UG,BS   ,Bachelor of Science,12/13/19,BSDMD,Digital Media & Design (SN)
3376,65956030,UG,BS   ,Bachelor of Science,8/23/22,BSMLM,Ministerial Leadership: Christian Ministry (SN)
3377,65957360,UG,BS   ,Bachelor of Science,12/10/20,BSPSY,Psychology
3378,65958690,UG,BS   ,Bachelor of Science,12/10/20,BSN,Nursing
3379,65965340,UG,BSW  ,Bachelor of Social Work,4/30/21,BSW,Social Work
3380,65971990,UG,BA   ,Bachelor of Arts,12/13/19,BAEIC,ENGLISH & INTERCULTURAL STUDIES
3381,65973320,UG,BS   ,Bachelor of Science,12/10/20,BIOPR,BIOLOGY: PRE-MED
3382,65974650,UG,BS   ,Bachelor of Science,12/10/21,BSPSY,Psychology
3383,65975980,UG,BS   ,Bachelor of Science,4/30/21,BSKEX,Kinesiology: Exercise Science
3384,65978640,UG,BS   ,Bachelor of Science,12/10/20,BSBIO,General Biology
3385,65979970,UG,BS   ,Bachelor of Science,4/30/21,BSWME,WORSHIP MINISTRIES (SN)
3386,64864100,UG,BS   ,Bachelor of Science,3/20/20,BSMUB,MUSIC BUSINESS
3387,96213530,UG,BS   ,Bachelor of Science,12/10/21,BSMGT,Management
3388,117043990,UG,AA   ,Associate of Arts,12/12/23,AAGN,General Education
3389,118788950,UG,BS   ,Bachelor of Science,12/8/22,BSBCT,BROADCASTING
3390,116799270,UG,BS   ,Bachelor of Science,8/22/23,BSDMD,Digital Media & Design (SN)
3391,61489890,UG,BS   ,Bachelor of Science,12/10/21,ELEMK,Elementary Education
3392,61492550,UG,BS   ,Bachelor of Science,5/4/18,BSLDR,Organizational Leadership
3393,61495210,UG,BA   ,Bachelor of Arts,6/28/22,BAGS,General Studies
3394,61511170,UG,BS   ,Bachelor of Science,10/25/21,BSMLX,MINISTERIAL LEADERSHIP (SN)
3395,65990610,UG,BS   ,Bachelor of Science,8/20/20,BSPR,PUBLIC RELATIONS
3396,65998590,UG,BS   ,Bachelor of Science,4/24/20,BSINB,International Business
3397,66001250,UG,BS   ,Bachelor of Science,4/24/20,BSFIN,Finance
3398,66002580,UG,BS   ,Bachelor of Science,5/3/22,BSLDO,Organizational Leadership (SN)
3399,66005240,UG,BS   ,Bachelor of Science,6/30/20,BSKOT,Kinesiology: Pre-Occupational Therapy
3400,66009230,UG,BS   ,Bachelor of Science,4/30/21,BSCSD,Communication Sciences & Disorders
3401,66011890,UG,BS   ,Bachelor of Science,6/30/21,BSLDR,Organizational Leadership
3402,66013220,UG,BA   ,Bachelor of Arts,4/26/19,BAENG,ENGLISH
3403,66015880,UG,BBA  ,Bachelor of Busi Admin,4/26/19,BBA,Business Administration (SN)
3404,66025190,UG,BS   ,Bachelor of Science,12/10/21,BSCOM,COMMUNICATION
3405,70467390,UG,BS   ,Bachelor of Science,5/2/23,BSLDR,Organizational Leadership
3406,74084990,UG,BS   ,Bachelor of Science,4/27/23,BSN,Nursing
3407,61536440,UG,AA   ,Associate of Arts,8/31/18,AAGN,General Education
3408,61539100,UG,BS   ,Bachelor of Science,12/14/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
3409,61540430,UG,BS   ,Bachelor of Science,4/24/20,BSLDR,Organizational Leadership
3410,61560380,UG,AML  ,Assoc Min Leadership,5/4/18,AML,Ministerial Leadership (SN)
3411,66039820,UG,BS   ,Bachelor of Science,4/30/21,BIOPR,BIOLOGY: PRE-MED
3412,66043810,UG,BFA  ,Bachelor of Fine Arts,4/24/20,BFACW,Creative Writing
3413,65687370,UG,BS   ,Bachelor of Science,4/26/19,BSLDO,Organizational Leadership (SN)
3414,66063760,UG,BS   ,Bachelor of Science,4/30/21,BSMGT,Management
3415,66070410,UG,BS   ,Bachelor of Science,11/10/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
3416,96293330,UG,BS   ,Bachelor of Science,12/15/22,BSLDO,Organizational Leadership (SN)
3417,96294660,UG,BBA  ,Bachelor of Busi Admin,12/15/22,BBA,Business Administration (SN)
3418,70497980,UG,BA   ,Bachelor of Arts,11/9/22,BACOM,COMMUNICATION
3419,70511280,UG,BS   ,Bachelor of Science,12/10/21,BSN,Nursing
3420,86755900,UG,BS   ,Bachelor of Science,5/2/23,BSGS,General Studies
3421,86762550,UG,BS   ,Bachelor of Science,4/24/20,BSPSY,Psychology
3422,61572350,UG,BS   ,Bachelor of Science,12/13/19,BSCRO,Criminal Justice (SN)
3423,61579000,UG,BS   ,Bachelor of Science,12/10/21,BSPSO,PSYCHOLOGY (SN)
3424,61585650,UG,BS   ,Bachelor of Science,10/18/22,BSMLM,Ministerial Leadership: Christian Ministry (SN)
3425,66085040,UG,BS   ,Bachelor of Science,12/10/21,BSMGT,Management
3426,66086370,UG,BA   ,Bachelor of Arts,8/10/21,BAICS,INTERCULTURAL STUDIES
3427,66089030,UG,BS   ,Bachelor of Science,4/30/21,BSLGS,Legal Studies
3428,66090360,UG,BS   ,Bachelor of Science,12/8/22,BSBIM,Biology: Medical Sciences
3429,66095680,UG,BS   ,Bachelor of Science,4/30/21,BSINB,International Business
3430,66098340,UG,BS   ,Bachelor of Science,12/10/21,BSBIM,Biology: Medical Sciences
3431,66103660,UG,BS   ,Bachelor of Science,12/14/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
3432,66111640,UG,BS   ,Bachelor of Science,12/10/20,BSMGT,Management
3433,66116960,UG,BA   ,Bachelor of Arts,7/31/20,BAEIC,ENGLISH & INTERCULTURAL STUDIES
3434,66119620,UG,BS   ,Bachelor of Science,12/13/19,BSMKT,Marketing
3435,66120950,UG,BS   ,Bachelor of Science,12/10/21,ELEMK,Elementary Education
3436,66122280,UG,BS   ,Bachelor of Science,4/30/21,BSMKT,Marketing
3437,66124940,UG,BS   ,Bachelor of Science,4/30/21,BSBIM,Biology: Medical Sciences
3438,115467940,UG,AA   ,Associate of Arts,5/3/22,AAGN,General Education
3439,61634860,UG,BS   ,Bachelor of Science,5/4/18,BSMGT,Management
3440,61638850,UG,BS   ,Bachelor of Science,10/31/19,BSLDO,Organizational Leadership (SN)
3441,66135580,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
3442,66136910,UG,BSW  ,Bachelor of Social Work,12/10/20,BSW,Social Work
3443,66140900,UG,BS   ,Bachelor of Science,4/30/21,BSCRM,Criminal Justice
3444,66147550,UG,BS   ,Bachelor of Science,4/24/20,BSN,Nursing
3445,66150210,UG,BS   ,Bachelor of Science,12/10/20,BSLDR,Organizational Leadership
3446,66152870,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
3447,66156860,UG,BS   ,Bachelor of Science,4/30/21,BSCOM,COMMUNICATION
3448,66159520,UG,BS   ,Bachelor of Science,8/14/23,SDMAT,Secondary Mathematics
3449,66162180,UG,BS   ,Bachelor of Science,12/10/21,BSN,Nursing
3450,66163510,UG,BS   ,Bachelor of Science,1/20/23,BSBIO,General Biology
3451,66164840,UG,BS   ,Bachelor of Science,7/27/23,BSMUB,MUSIC BUSINESS
3452,96357170,UG,BS   ,Bachelor of Science,4/30/21,BSCRM,Criminal Justice
3453,71507450,UG,BS   ,Bachelor of Science,4/24/20,BSSMB,SPORT MANAGEMENT: BUSINESS
3454,71526070,UG,BS   ,Bachelor of Science,4/30/21,SDMAT,Secondary Mathematics
3455,71528730,UG,BA   ,Bachelor of Arts,4/30/21,BAWM,WORSHIP MINISTRIES
3456,118731760,UG,BSW  ,Bachelor of Social Work,6/29/23,BSW,Social Work
3457,61658800,UG,BS   ,Bachelor of Science,4/26/19,BSBPL,Business & Professional Leadership (SN)
3458,61664120,UG,BS   ,Bachelor of Science,12/14/18,BSDMD,Digital Media & Design (SN)
3459,61669440,UG,BS   ,Bachelor of Science,12/10/21,BSHUS,Human Services (SN)
3460,55748280,UG,BS   ,Bachelor of Science,12/13/19,BSSMC,SPORT MANAGEMENT: COACHING
3461,55749610,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
3462,66178140,UG,BS   ,Bachelor of Science,5/3/22,ESED5,Exceptional Student Education 4/1
3463,66182130,UG,BS   ,Bachelor of Science,12/14/18,BSKEX,Kinesiology: Exercise Science
3464,66183460,UG,BS   ,Bachelor of Science,4/30/21,BSMGT,Management
3465,66184790,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
3466,66187450,UG,BBA  ,Bachelor of Busi Admin,12/14/18,BBA,Business Administration (SN)
3467,66190110,UG,BS   ,Bachelor of Science,4/24/20,BSCOM,COMMUNICATION
3468,66191440,UG,BME  ,Bachelor of Music Educati,4/30/21,BMED,Music Education
3469,66194100,UG,BS   ,Bachelor of Science,8/30/21,BSBIO,General Biology
3470,66195430,UG,BA   ,Bachelor of Arts,5/3/22,BAMDS,Multidisciplinary Studies
3471,66199420,UG,BS   ,Bachelor of Science,4/30/21,BSCOM,COMMUNICATION
3472,43471050,UG,BS   ,Bachelor of Science,12/14/18,BSGRD,Graphic Design
3473,43473710,UG,BBA  ,Bachelor of Busi Admin,8/31/18,BBA,Business Administration (SN)
3474,43476370,UG,BS   ,Bachelor of Science,3/31/19,BSPR,PUBLIC RELATIONS
3475,51476320,UG,BS   ,Bachelor of Science,12/14/18,BSFLM,Film Production
3476,96399730,UG,BS   ,Bachelor of Science,6/28/22,BSPSO,PSYCHOLOGY (SN)
3477,71557990,UG,BS   ,Bachelor of Science,6/30/20,BSMLM,Ministerial Leadership: Christian Ministry (SN)
3478,71560650,UG,BS   ,Bachelor of Science,4/24/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
3479,71564640,UG,BS   ,Bachelor of Science,1/20/23,BSPSO,PSYCHOLOGY (SN)
3480,71129730,UG,BS   ,Bachelor of Science,4/30/21,BSMGT,Management
3481,119250460,UG,BS   ,Bachelor of Science,8/23/22,BSCMS,Communication & Mass Media (SN)
3482,61685400,UG,BS   ,Bachelor of Science,4/26/19,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
3483,55753600,UG,BS   ,Bachelor of Science,3/31/19,BSPSY,Psychology
3484,57126160,UG,BS   ,Bachelor of Science,5/4/18,BSFLM,Film Production
3485,57131480,UG,BS   ,Bachelor of Science,8/11/23,BSSMC,SPORT MANAGEMENT: COACHING
3486,57134140,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
3487,3747940,UG,BA   ,Bachelor of Arts,2/28/19,BAMDS,Multidisciplinary Studies
3488,56036890,UG,BSW  ,Bachelor of Social Work,4/26/19,BSW,Social Work
3489,56043540,UG,BS   ,Bachelor of Science,2/28/21,BSMUB,MUSIC BUSINESS
3490,56051520,UG,BS   ,Bachelor of Science,12/13/19,BSKEX,Kinesiology: Exercise Science
3491,56264320,UG,BS   ,Bachelor of Science,8/10/20,BSSME,SPORT MANAGEMENT: PE & COACHING
3492,51826110,UG,BS   ,Bachelor of Science,4/26/19,BIOPR,BIOLOGY: PRE-MED
3493,51830100,UG,BSW  ,Bachelor of Social Work,4/26/19,BSW,Social Work
3494,57868300,UG,BS   ,Bachelor of Science,8/31/19,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
3495,56624750,UG,BS   ,Bachelor of Science,4/26/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
3496,102024300,UG,BS   ,Bachelor of Science,4/27/23,BSN,Nursing
3497,61749240,UG,BSW  ,Bachelor of Social Work,12/13/19,BSW,Social Work
3498,61770520,UG,BBA  ,Bachelor of Busi Admin,8/20/20,BBA,Business Administration (SN)
3499,61773180,UG,BBA  ,Bachelor of Busi Admin,12/12/23,BBA,Business Administration (SN)
3500,61484570,UG,AML  ,Assoc Min Leadership,4/24/20,AML,Ministerial Leadership (SN)
3501,78152130,UG,BS   ,Bachelor of Science,4/27/23,BSN,Nursing
3502,78160110,UG,BS   ,Bachelor of Science,12/8/22,BSCOM,COMMUNICATION
3503,51903250,UG,BS   ,Bachelor of Science,6/30/19,BSINB,International Business
3504,51905910,UG,BA   ,Bachelor of Arts,4/26/19,BAMDS,Multidisciplinary Studies
3505,51570750,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
3506,51573410,UG,BS   ,Bachelor of Science,12/14/18,BSKPT,Kinesiology: Pre-Physical Therapy
3507,51991030,UG,BS   ,Bachelor of Science,8/31/19,BSLDO,Organizational Leadership (SN)
3508,96496820,UG,BS   ,Bachelor of Science,5/3/22,BSGSU,GENERAL STUDIES (SN)
3509,96498150,UG,BS   ,Bachelor of Science,5/2/23,BSLDO,Organizational Leadership (SN)
3510,96502140,UG,BS   ,Bachelor of Science,8/22/23,BSMBO,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (SN)
3511,56180530,UG,BSW  ,Bachelor of Social Work,3/31/18,BSW,Social Work
3512,4623080,UG,BS   ,Bachelor of Science,7/31/20,BSN,Nursing
3513,71624490,UG,AML  ,Assoc Min Leadership,12/13/19,AML,Ministerial Leadership (SN)
3514,71631140,UG,BS   ,Bachelor of Science,8/23/22,BSPSO,PSYCHOLOGY (SN)
3515,71636460,UG,BS   ,Bachelor of Science,4/24/20,BSPSY,Psychology
3516,71648430,UG,BA   ,Bachelor of Arts,8/27/21,BAFLM,Film Production
3517,71652420,UG,BBA  ,Bachelor of Busi Admin,4/30/21,BBA,Business Administration (SN)
3518,71659070,UG,BS   ,Bachelor of Science,5/29/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
3519,119134750,UG,BS   ,Bachelor of Science,4/27/23,BSN,Nursing
3520,114370690,UG,BS   ,Bachelor of Science,5/2/23,BSKEX,Kinesiology: Exercise Science
3521,61783820,UG,BS   ,Bachelor of Science,4/30/21,BSMNL,MINISTERIAL LEADERSHIP (SN)
3522,61801110,UG,BS   ,Bachelor of Science,4/26/19,ELEMK,Elementary Education
3523,78172080,UG,BS   ,Bachelor of Science,12/7/23,SDENG,Secondary English
3524,51961770,UG,BS   ,Bachelor of Science,5/4/18,BSLDO,Organizational Leadership (SN)
3525,49861700,UG,BS   ,Bachelor of Science,5/4/18,BSGRD,Graphic Design
3526,54968900,UG,BS   ,Bachelor of Science,5/4/18,BIOPR,BIOLOGY: PRE-MED
3527,54970230,UG,BS   ,Bachelor of Science,5/4/18,BSPMN,PRACTICAL MINISTRIES
3528,54974220,UG,BS   ,Bachelor of Science,4/26/19,BSMUB,MUSIC BUSINESS
3529,50319220,UG,BS   ,Bachelor of Science,4/24/20,BSHIS,HISTORY
3530,61837020,UG,BBA  ,Bachelor of Busi Admin,12/10/21,BBA,Business Administration (SN)
3531,61839680,UG,BS   ,Bachelor of Science,8/20/20,BSSMC,SPORT MANAGEMENT: COACHING
3532,59067960,UG,BS   ,Bachelor of Science,5/3/22,BSHUS,Human Services (SN)
3533,78219960,UG,BS   ,Bachelor of Science,12/21/22,BSCRO,Criminal Justice (SN)
3534,78223950,UG,BS   ,Bachelor of Science,4/28/22,BSMGT,Management
3535,78230600,UG,BS   ,Bachelor of Science,8/23/22,BSCRO,Criminal Justice (SN)
3536,57426740,UG,BS   ,Bachelor of Science,5/4/18,BIOPR,BIOLOGY: PRE-MED
3537,51360610,UG,BA   ,Bachelor of Arts,5/3/22,BAMDS,Multidisciplinary Studies
3538,53677470,UG,BS   ,Bachelor of Science,12/14/18,BSSME,SPORT MANAGEMENT: PE & COACHING
3539,53680130,UG,BS   ,Bachelor of Science,4/26/19,ELEMK,Elementary Education
3540,53684120,UG,BS   ,Bachelor of Science,5/4/18,BSMED,MUSIC EDUCATION (K-12)
3541,71728230,UG,BS   ,Bachelor of Science,12/10/20,BSHUS,Human Services (SN)
3542,71742860,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
3543,118416550,UG,AA   ,Associate of Arts,5/2/23,AAGN,General Education
3544,62982150,UG,BS   ,Bachelor of Science,6/27/23,BSLDR,Organizational Leadership
3545,117927110,UG,BS   ,Bachelor of Science,8/22/23,BSCMS,Communication & Mass Media (SN)
3546,61863620,UG,BS   ,Bachelor of Science,4/24/20,BSSMC,SPORT MANAGEMENT: COACHING
3547,61868940,UG,AA   ,Associate of Arts,10/31/18,AAGN,General Education
3548,61870270,UG,BS   ,Bachelor of Science,5/3/22,BSMLM,Ministerial Leadership: Christian Ministry (SN)
3549,61883570,UG,AML  ,Assoc Min Leadership,12/13/19,AML,Ministerial Leadership (SN)
3550,49160790,UG,BS   ,Bachelor of Science,7/31/18,BSCOM,COMMUNICATION
3551,71784090,UG,ACM  ,Assoc Christian Ministry,4/26/19,ACM,Christian Ministry (SN)
3552,111552420,UG,BS   ,Bachelor of Science,8/22/23,BSCMS,Communication & Mass Media (SN)
3553,93211720,UG,BS   ,Bachelor of Science,4/27/23,BSFLM,Film Production
3554,90804420,UG,BS   ,Bachelor of Science,12/10/20,BSMGT,Management
3555,76121220,UG,BS   ,Bachelor of Science,3/22/22,BSCMS,Communication & Mass Media (SN)
3556,90841660,UG,BS   ,Bachelor of Science,10/18/22,BSPSO,PSYCHOLOGY (SN)
3557,78301090,UG,BS   ,Bachelor of Science,12/15/22,BSGSU,GENERAL STUDIES (SN)
3558,57005130,UG,BS   ,Bachelor of Science,5/2/23,BSGS,General Studies
3559,55298740,UG,BS   ,Bachelor of Science,4/26/19,ESED5,Exceptional Student Education 4/1
3560,32987990,UG,BS   ,Bachelor of Science,10/31/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
3561,48660710,UG,BS   ,Bachelor of Science,4/24/20,BSCRO,Criminal Justice (SN)
3562,48662040,UG,BS   ,Bachelor of Science,7/31/19,BSDJR,DIGITAL JOURNALISM
3563,48664700,UG,BS   ,Bachelor of Science,4/26/19,BSLGS,Legal Studies
3564,71820000,UG,BS   ,Bachelor of Science,8/16/22,BSGRD,Graphic Design
3565,71825320,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
3566,71830640,UG,BS   ,Bachelor of Science,4/24/20,BSCRM,Criminal Justice
3567,71838620,UG,BS   ,Bachelor of Science,12/13/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
3568,59018750,UG,BBA  ,Bachelor of Busi Admin,3/31/19,BBA,Business Administration (SN)
3569,57618260,UG,BS   ,Bachelor of Science,9/30/19,BSGRD,Graphic Design
3570,90850970,UG,BS   ,Bachelor of Science,12/10/21,BSDMD,Digital Media & Design (SN)
3571,90854960,UG,BS   ,Bachelor of Science,12/22/22,BSHUS,Human Services (SN)
3572,90873580,UG,BBA  ,Bachelor of Busi Admin,12/15/22,BBA,Business Administration (SN)
3573,90881560,UG,BS   ,Bachelor of Science,6/30/21,BSLDO,Organizational Leadership (SN)
3574,71311940,UG,BBA  ,Bachelor of Busi Admin,12/10/21,BBA,Business Administration (SN)
3575,57285760,UG,BBA  ,Bachelor of Busi Admin,12/14/18,BBA,Business Administration (SN)
3576,45181430,UG,BS   ,Bachelor of Science,5/4/18,BSKEX,Kinesiology: Exercise Science
3577,57763230,UG,BS   ,Bachelor of Science,5/4/18,ELEMK,Elementary Education
3578,48720560,UG,BS   ,Bachelor of Science,3/31/19,BSCRM,Criminal Justice
3579,71863890,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
3580,71870540,UG,BS   ,Bachelor of Science,4/30/21,BIOPR,BIOLOGY: PRE-MED
3581,71873200,UG,BS   ,Bachelor of Science,4/30/21,BSKEX,Kinesiology: Exercise Science
3582,90916140,UG,BS   ,Bachelor of Science,5/3/22,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
3583,90918800,UG,BSW  ,Bachelor of Social Work,12/8/22,BSW,Social Work
3584,56407960,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
3585,56414610,UG,BS   ,Bachelor of Science,4/26/19,BSKPT,Kinesiology: Pre-Physical Therapy
3586,57827070,UG,BS   ,Bachelor of Science,4/26/19,BSMGT,Management
3587,4643030,UG,BS   ,Bachelor of Science,10/31/19,BSLGS,Legal Studies
3588,55398490,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
3589,55401150,UG,BS   ,Bachelor of Science,4/26/19,BSDMD,Digital Media & Design (SN)
3590,55402480,UG,BS   ,Bachelor of Science,8/31/18,BSPSY,Psychology
3591,71886500,UG,BBA  ,Bachelor of Busi Admin,5/3/22,BBA,Business Administration (SN)
3592,71910440,UG,BS   ,Bachelor of Science,12/10/20,BSWCJ,Social Work & Criminal Justice
3593,71913100,UG,BS   ,Bachelor of Science,4/24/20,BSDMD,Digital Media & Design (SN)
3594,59115840,UG,BS   ,Bachelor of Science,5/4/18,BSHUS,Human Services (SN)
3595,50740830,UG,BS   ,Bachelor of Science,7/31/18,BSCRO,Criminal Justice (SN)
3596,57602300,UG,BS   ,Bachelor of Science,5/4/18,BSLDR,Organizational Leadership
3597,57604960,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
3598,1032080,UG,BS   ,Bachelor of Science,4/24/20,BSSMC,SPORT MANAGEMENT: COACHING
3599,1034740,UG,BS   ,Bachelor of Science,12/15/22,BSPSO,PSYCHOLOGY (SN)
3600,57610280,UG,BS   ,Bachelor of Science,4/26/19,SDSSC,Secondary Social Sciences
3601,71918420,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
3602,71938370,UG,BS   ,Bachelor of Science,12/13/19,BSSMB,SPORT MANAGEMENT: BUSINESS
3603,59149090,UG,BS   ,Bachelor of Science,4/24/20,BSMLM,Ministerial Leadership: Christian Ministry (SN)
3604,77375410,UG,BS   ,Bachelor of Science,12/12/23,BSPSO,PSYCHOLOGY (SN)
3605,78488620,UG,BS   ,Bachelor of Science,12/12/23,BSKAT,Kinesiology: Pre-Athletic Training
3606,45628310,UG,BA   ,Bachelor of Arts,5/4/18,BAENG,ENGLISH
3607,71990240,UG,BS   ,Bachelor of Science,5/3/22,BSMKT,Marketing
3608,59208940,UG,BS   ,Bachelor of Science,8/9/23,BSGSU,GENERAL STUDIES (SN)
3609,67384450,UG,BS   ,Bachelor of Science,5/3/22,BSMPO,MINISTERIAL LDRSP: PASTORAL CARE & COUNSELING
3610,91078400,UG,BS   ,Bachelor of Science,12/10/21,BSN,Nursing
3611,63750890,UG,BSW  ,Bachelor of Social Work,12/10/21,BSW,Social Work
3612,55355930,UG,BS   ,Bachelor of Science,12/14/18,ELEMK,Elementary Education
3613,135082780,UG,BS   ,Bachelor of Science,4/27/23,BSGS,General Studies
3614,59150420,UG,AML  ,Assoc Min Leadership,5/4/18,AML,Ministerial Leadership (SN)
3615,91097020,UG,BS   ,Bachelor of Science,4/29/22,BSPMN,PRACTICAL MINISTRIES
3616,91105000,UG,BS   ,Bachelor of Science,12/7/23,BSKEX,Kinesiology: Exercise Science
3617,91108990,UG,BBA  ,Bachelor of Busi Admin,8/16/21,BBA,Business Administration (SN)
3618,91112980,UG,BS   ,Bachelor of Science,12/8/22,BSPSY,Psychology
3619,91114310,UG,BS   ,Bachelor of Science,4/27/23,BSSMB,SPORT MANAGEMENT: BUSINESS
3620,63802760,UG,BS   ,Bachelor of Science,12/13/19,BSMKT,Marketing
3621,63813400,UG,BS   ,Bachelor of Science,9/10/20,BSPMN,PRACTICAL MINISTRIES
3622,63836010,UG,BS   ,Bachelor of Science,4/26/19,BSACT,Accounting
3623,49882980,UG,BS   ,Bachelor of Science,5/4/18,ELEMK,Elementary Education
3624,51854040,UG,BS   ,Bachelor of Science,9/30/18,BSCTS,MANAGEMENT INFORMATION SYSTEMS
3625,83549270,UG,BFA  ,Bachelor of Fine Arts,4/27/23,BFACW,Creative Writing
3626,81916030,UG,BS   ,Bachelor of Science,12/8/22,BSLGS,Legal Studies
3627,83551930,UG,BS   ,Bachelor of Science,4/27/23,ELEMK,Elementary Education
3628,83554590,UG,BS   ,Bachelor of Science,5/3/22,BSCSD,Communication Sciences & Disorders
3629,83555920,UG,BA   ,Bachelor of Arts,4/27/23,BAMDS,Multidisciplinary Studies
3630,83561240,UG,BS   ,Bachelor of Science,12/15/22,BSINB,International Business
3631,83562570,UG,BS   ,Bachelor of Science,4/27/23,BSECE,Early Childhood Education
3632,83570550,UG,BS   ,Bachelor of Science,12/10/21,BSMGT,Management
3633,83574540,UG,BS   ,Bachelor of Science,5/2/23,BSINB,International Business
3634,83585180,UG,BS   ,Bachelor of Science,12/10/21,BSDMD,Digital Media & Design (SN)
3635,83587840,UG,BS   ,Bachelor of Science,5/3/22,BSKOT,Kinesiology: Pre-Occupational Therapy
3636,62907670,UG,BS   ,Bachelor of Science,12/13/19,BSPSO,PSYCHOLOGY (SN)
3637,58078440,UG,BS   ,Bachelor of Science,12/13/19,BSLDO,Organizational Leadership (SN)
3638,59341940,UG,BA   ,Bachelor of Arts,12/14/18,BADJR,DIGITAL JOURNALISM
3639,63293370,UG,BS   ,Bachelor of Science,6/30/21,BSLDO,Organizational Leadership (SN)
3640,63858620,UG,BS   ,Bachelor of Science,4/24/20,BSLDO,Organizational Leadership (SN)
3641,63875910,UG,BS   ,Bachelor of Science,12/14/18,BSPSY,Psychology
3642,63879900,UG,BS   ,Bachelor of Science,8/31/19,BSSMO,SPORT MANAGEMENT: OUTDOOR LEADERSHIP
3643,83625080,UG,BS   ,Bachelor of Science,5/2/23,BSKPT,Kinesiology: Pre-Physical Therapy
3644,83626410,UG,BS   ,Bachelor of Science,12/8/22,BSBCR,BIOCHEMISTRY: RESEARCH
3645,83627740,UG,BS   ,Bachelor of Science,12/8/22,BSWS,Worship Studies
3646,83637050,UG,BS   ,Bachelor of Science,5/2/23,BSFIN,Finance
3647,59359230,UG,BS   ,Bachelor of Science,4/24/20,BSPSO,PSYCHOLOGY (SN)
3648,59381840,UG,AM   ,ASSOC MIN LEADERSHIP,5/4/18,AML,Ministerial Leadership (SN)
3649,59387160,UG,BS   ,Bachelor of Science,12/10/21,BSHUS,Human Services (SN)
3650,59409770,UG,BBA  ,Bachelor of Busi Admin,4/30/18,BBA,Business Administration (SN)
3651,91164850,UG,BS   ,Bachelor of Science,12/10/21,BSLDR,Organizational Leadership
3652,91171500,UG,BS   ,Bachelor of Science,4/30/21,BSBPL,Business & Professional Leadership (SN)
3653,91204750,UG,BS   ,Bachelor of Science,3/10/21,BSKOT,Kinesiology: Pre-Occupational Therapy
3654,91211400,UG,BS   ,Bachelor of Science,4/27/23,BSSMC,SPORT MANAGEMENT: COACHING
